   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decorators.py:41(GUVectorize)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:372(_debug_dump)
        1    0.000    0.000    0.000    0.000 setobj.py:1050(SetIterInstance)
        1    0.000    0.000    0.000    0.000 options.py:8(TargetOptions)
        6    0.000    0.000    0.000    0.000 callconv.py:420(get_env_argument)
        4    0.000    0.000    0.000    0.000 codegen.py:305(enable_object_caching)
        5    0.000    0.000    0.000    0.000 codegen.py:516(<listcomp>)
        4    0.000    0.000    0.000    0.000 nrt.py:58(library)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1242(TypeInferDebug)
        1    0.000    0.000    0.000    0.000 npydecl.py:161(NumpyRulesArrayOperator)
        2    0.000    0.000    0.000    0.000 transforms.py:32(one_entry)
        1    0.000    0.000    0.000    0.000 builtins.py:550(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 ir.py:15(Loc)
        1    0.000    0.000    0.000    0.000 debuginfo.py:60(DIBuilder)
        1    0.000    0.000    0.000    0.000 core.py:59(Type)
        1    0.000    0.000    0.000    0.000 core.py:93(Constant)
        1    0.000    0.000    0.000    0.000 cgutils.py:253(Structure)
        1    0.000    0.000    0.000    0.000 cpu.py:192(__init__)
        1    0.000    0.000    0.000    0.000 templates.py:16(Signature)
        1    0.000    0.000    0.000    0.000 npytypes.py:413(NestedArray)
        1    0.000    0.000    0.000    0.000 containers.py:161(_HomogenousTuple)
        1    0.000    0.000    0.000    0.000 containers.py:365(Set)
        1    0.000    0.000    0.000    0.000 misc.py:306(ClassInstanceType)
        1    0.000    0.000    0.000    0.000 castgraph.py:79(__init__)
        5    0.000    0.000    0.000    0.000 six.py:782(add_metaclass)
        1    0.000    0.000    0.000    0.000 values.py:576(Function)
        1    0.000    0.000    0.000    0.000 types.py:111(PointerType)
        1    0.000    0.000    0.000    0.000 types.py:200(IntType)
        1    0.000    0.000    0.000    0.000 targets.py:159(Target)
        1    0.000    0.000    0.000    0.000 socket.py:543(SocketIO)
        2    0.000    0.000    0.000    0.000 utils.py:2(<module>)
        5    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 layers.py:48(Conv)
        1    0.000    0.000    0.000    0.000 layers.py:192(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6254(MaskedConstant)
        1    0.000    0.000    0.000    0.000 cnn.py:6(CNN)
        1    0.000    0.000    0.000    0.000 core.py:6058(mvoid)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 index_tricks.py:451(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:190(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:470(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:798(createLock)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 tokenize.py:113(any)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        5    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        8    0.000    0.000    0.000    0.000 functools.py:675(<listcomp>)
        1    0.000    0.000    0.000    0.000 os.py:1007(__getattr__)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'collections.defaultdict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        2    0.000    0.000    0.000    0.000 arraydecl.py:293(resolve_transpose)
        4    0.000    0.000    0.000    0.000 setdecl.py:177(ConcreteSetOperator)
        4    0.000    0.000    0.000    0.000 setdecl.py:181(ConcreteInplaceSetOperator)
        1    0.000    0.000    0.000    0.000 lex.py:115(Lexer)
        1    0.000    0.000    0.000    0.000 yacc.py:109(PlyLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:285(LRParser)
        1    0.000    0.000    0.000    0.000 yacc.py:1473(Grammar)
        1    0.000    0.000    0.000    0.000 yacc.py:2936(ParserReflect)
        1    0.000    0.000    0.000    0.000 model.py:341(StructOrUnion)
        1    0.000    0.000    0.000    0.000 cparser.py:235(Parser)
        1    0.000    0.000    0.000    0.000 model.py:297(__init__)
        1    0.000    0.000    0.000    0.000 npyimpl.py:49(_ScalarHelper)
        4    0.000    0.000    0.000    0.000 npdatetime.py:290(_create_timedelta_ordering_impl)
        4    0.000    0.000    0.000    0.000 cmathimpl.py:95(intrinsic_complex_unary)
        2    0.000    0.000    0.000    0.000 caching.py:173(get_disambiguator)
        4    0.000    0.000    0.000    0.000 caching.py:224(get_cache_path)
        1    0.000    0.000    0.000    0.000 appdirs.py:365(AppDirs)
        6    0.000    0.000    0.000    0.000 compiler.py:214(finalize)
        4    0.000    0.000    0.000    0.000 compiler.py:316(giveup_context)
        1    0.000    0.000    0.000    0.000 bytecode.py:54(ByteCodeInst)
        2    0.000    0.000    0.000    0.000 objmode.py:43(init)
        1    0.000    0.000    0.000    0.000 callconv.py:303(CPUCallConv)
        1    0.000    0.000    0.000    0.000 codegen.py:588(BaseCPUCodegen)
        1    0.000    0.000    0.000    0.000 nrt.py:14(_Runtime)
        1    0.000    0.000    0.000    0.000 callconv.py:51(BaseCallConv)
        1    0.000    0.000    0.000    0.000 typeinfer.py:31(TypeVar)
        1    0.000    0.000    0.000    0.000 npydecl.py:26(Numpy_rules_ufunc)
        4    0.000    0.000    0.000    0.000 controlflow.py:164(backbone)
        4    0.000    0.000    0.000    0.000 controlflow.py:193(nodes)
        4    0.000    0.000    0.000    0.000 controlflow.py:636(op_RETURN_VALUE)
        1    0.000    0.000    0.000    0.000 array_analysis.py:142(EquivSet)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
        3    0.000    0.000    0.000    0.000 imputils.py:154(_decorate_setattr)
        2    0.000    0.000    0.000    0.000 removerefctpass.py:16(__init__)
        1    0.000    0.000    0.000    0.000 generators.py:12(GeneratorDescriptor)
        1    0.000    0.000    0.000    0.000 generators.py:45(BaseGeneratorLower)
        4    0.000    0.000    0.000    0.000 debuginfo.py:44(__init__)
        4    0.000    0.000    0.000    0.000 debuginfo.py:53(mark_subprogram)
        1    0.000    0.000    0.000    0.000 debuginfo.py:245(NvvmDIBuilder)
        3    0.000    0.000    0.000    0.000 pythonapi.py:19(__init__)
        1    0.000    0.000    0.000    0.000 core.py:150(Module)
        5    0.000    0.000    0.000    0.000 tracing.py:193(decorator)
        1    0.000    0.000    0.000    0.000 cpu.py:75(call_conv)
        1    0.000    0.000    0.000    0.000 npytypes.py:13(CharSeq)
        1    0.000    0.000    0.000    0.000 scalars.py:18(Integer)
        1    0.000    0.000    0.000    0.000 scalars.py:164(IntEnumClass)
        1    0.000    0.000    0.000    0.000 scalars.py:178(EnumMember)
        1    0.000    0.000    0.000    0.000 functions.py:71(BaseFunction)
        1    0.000    0.000    0.000    0.000 functions.py:154(BoundFunction)
        1    0.000    0.000    0.000    0.000 containers.py:312(List)
        1    0.000    0.000    0.000    0.000 misc.py:63(Omitted)
        1    0.000    0.000    0.000    0.000 misc.py:252(ExceptionClass)
        1    0.000    0.000    0.000    0.000 functions.py:12(_ResolutionFailures)
        1    0.000    0.000    0.000    0.000 inspect.py:2554(BoundArguments)
        1    0.000    0.000    0.000    0.000 abstract.py:300(ConstSized)
        1    0.000    0.000    0.000    0.000 abstract.py:309(IteratorType)
        2    0.000    0.000    0.000    0.000 six.py:101(MovedModule)
        2    0.000    0.000    0.000    0.000 six.py:169(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:240(SwitchInstr)
        1    0.000    0.000    0.000    0.000 errors.py:102(NumbaError)
        1    0.000    0.000    0.000    0.000 values.py:110(Constant)
        1    0.000    0.000    0.000    0.000 values.py:377(DIValue)
        1    0.000    0.000    0.000    0.000 values.py:753(Block)
        1    0.000    0.000    0.000    0.000 passmanagers.py:14(PassManager)
        1    0.000    0.000    0.000    0.000 types.py:16(Type)
        1    0.000    0.000    0.000    0.000 types.py:152(VoidType)
        1    0.000    0.000    0.000    0.000 types.py:485(IdentifiedStructType)
        1    0.000    0.000    0.000    0.000 _utils.py:10(NameScope)
        1    0.000    0.000    0.000    0.000 ffi.py:34(_lib_wrapper)
        1    0.000    0.000    0.000    0.000 ffi.py:182(ObjectRef)
        1    0.000    0.000    0.000    0.000 context.py:202(reducer)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 reduction.py:244(AbstractReducer)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        2    0.000    0.000    0.000    0.000 subprocess.py:203(_cleanup)
        1    0.000    0.000    0.000    0.000 core.py:6420(_extrema_operation)
        1    0.000    0.000    0.000    0.000 optimizer.py:10(Optimizer)
        1    0.000    0.000    0.000    0.000 dataset.py:2(<module>)
        4    0.000    0.000    0.000    0.000 core.py:125(doc_note)
        3    0.000    0.000    0.000    0.000 core.py:803(__init__)
        1    0.000    0.000    0.000    0.000 _iotools.py:170(LineSplitter)
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 utils.py:997(SafeEval)
        1    0.000    0.000    0.000    0.000 index_tricks.py:481(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 argparse.py:709(ArgumentError)
        1    0.000    0.000    0.000    0.000 argparse.py:1200(Namespace)
        1    0.000    0.000    0.000    0.000 argparse.py:1220(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:599(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:1148(__init__)
        1    0.000    0.000    0.000    0.000 string.py:173(Formatter)
        1    0.000    0.000    0.000    0.000 threading.py:239(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:242(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:254(_is_owned)
        1    0.000    0.000    0.000    0.000 case.py:1338(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 records.py:304(recarray)
        3    0.000    0.000    0.000    0.000 __init__.py:477(CFunctionType)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:274(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        8    0.000    0.000    0.000    0.000 functools.py:674(<listcomp>)
        1    0.000    0.000    0.000    0.000 os.py:991(__init__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 context.py:8(NRTContext)
        1    0.000    0.000    0.000    0.000 collections.py:81(NamedTupleAttribute)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 yacc.py:1309(Production)
        1    0.000    0.000    0.000    0.000 yacc.py:1971(LRTable)
        1    0.000    0.000    0.000    0.000 yacc.py:2099(LRGeneratedTable)
        1    0.000    0.000    0.000    0.000 model.py:572(get_typecache)
        1    0.000    0.000    0.000    0.000 model.py:332(force_the_name)
        1    0.000    0.000    0.000    0.000 linalg.py:75(_BLAS)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:211(UFuncBuilder)
        1    0.000    0.000    0.000    0.000 array_exprs.py:19(RewriteArrayExprs)
        1    0.000    0.000    0.000    0.000 caching.py:92(NullCache)
        1    0.000    0.000    0.000    0.000 caching.py:391(CompileResultCacheImpl)
        1    0.000    0.000    0.000    0.000 stencil.py:46(StencilFunc)
        1    0.000    0.000    0.000    0.000 type_annotations.py:45(TypeAnnotation)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:892(RewriteArrayOfConsts)
        4    0.000    0.000    0.000    0.000 dispatcher.py:180(<genexpr>)
        2    0.000    0.000    0.000    0.000 compiler.py:192(__init__)
        4    0.000    0.000    0.000    0.000 compiler.py:677(stage_cleanup)
        1    0.000    0.000    0.000    0.000 bytecode.py:177(ByteCode)
        1    0.000    0.000    0.000    0.000 type_annotations.py:16(SourceLines)
        1    0.000    0.000    0.000    0.000 fastmathpass.py:7(FastFloatBinOpVisitor)
        1    0.000    0.000    0.000    0.000 callconv.py:165(MinimalCallConv)
        4    0.000    0.000    0.000    0.000 callconv.py:323(_make_call_helper)
        1    0.000    0.000    0.000    0.000 codegen.py:479(__init__)
        1    0.000    0.000    0.000    0.000 codegen.py:473(RuntimeLinker)
        1    0.000    0.000    0.000    0.000 codegen.py:743(AOTCPUCodegen)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:30(StencilPass)
        1    0.000    0.000    0.000    0.000 typeinfer.py:299(PairSecondConstraint)
        1    0.000    0.000    0.000    0.000 array_analysis.py:584(SymbolicEquivSet)
        1    0.000    0.000    0.000    0.000 registry.py:30(RewriteRegistry)
        1    0.000    0.000    0.000    0.000 builtins.py:859(Iter)
        1    0.000    0.000    0.000    0.000 models.py:882(OptionalModel)
        1    0.000    0.000    0.000    0.000 models.py:913(RecordModel)
        1    0.000    0.000    0.000    0.000 models.py:971(CharSeq)
        1    0.000    0.000    0.000    0.000 models.py:1095(GeneratorModel)
        3    0.000    0.000    0.000    0.000 imputils.py:70(lower_setattr)
        1    0.000    0.000    0.000    0.000 packer.py:62(ArgPacker)
        1    0.000    0.000    0.000    0.000 models.py:233(ProxyModel)
        1    0.000    0.000    0.000    0.000 models.py:412(UniTupleModel)
        1    0.000    0.000    0.000    0.000 arrayobj.py:801(SliceIndexer)
        1    0.000    0.000    0.000    0.000 lowering.py:16(Environment)
        1    0.000    0.000    0.000    0.000 ir.py:398(StaticRaise)
        1    0.000    0.000    0.000    0.000 ir.py:558(FreeVar)
        1    0.000    0.000    0.000    0.000 ir.py:631(Scope)
        1    0.000    0.000    0.000    0.000 debuginfo.py:42(DummyDIBuilder)
        1    0.000    0.000    0.000    0.000 callwrapper.py:91(PyCallWrapper)
        1    0.000    0.000    0.000    0.000 numpy_support.py:249(UFuncLoopSpec)
        1    0.000    0.000    0.000    0.000 cpu.py:220(CPUTargetOptions)
        1    0.000    0.000    0.000    0.000 {built-in method numba.typeconv._typeconv.new_type_manager}
        1    0.000    0.000    0.000    0.000 templates.py:294(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:398(AttributeTemplate)
        1    0.000    0.000    0.000    0.000 functions.py:235(Dispatcher)
        1    0.000    0.000    0.000    0.000 functions.py:358(NamedTupleClass)
        1    0.000    0.000    0.000    0.000 functions.py:406(RecursiveCall)
        1    0.000    0.000    0.000    0.000 iterators.py:22(RangeIteratorType)
        1    0.000    0.000    0.000    0.000 iterators.py:36(Generator)
        1    0.000    0.000    0.000    0.000 npytypes.py:45(Record)
        1    0.000    0.000    0.000    0.000 npytypes.py:88(DType)
        1    0.000    0.000    0.000    0.000 containers.py:187(UniTuple)
        1    0.000    0.000    0.000    0.000 containers.py:239(Tuple)
        1    0.000    0.000    0.000    0.000 containers.py:278(NamedUniTuple)
        1    0.000    0.000    0.000    0.000 common.py:15(SimpleIterableType)
        1    0.000    0.000    0.000    0.000 misc.py:40(Const)
        1    0.000    0.000    0.000    0.000 misc.py:131(CPointer)
        1    0.000    0.000    0.000    0.000 castgraph.py:33(CastSet)
        1    0.000    0.000    0.000    0.000 dis.py:416(Bytecode)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 abstract.py:269(DTypeSpec)
        1    0.000    0.000    0.000    0.000 utils.py:187(ConfigOptions)
        1    0.000    0.000    0.000    0.000 timeit.py:84(Timer)
        2    0.000    0.000    0.000    0.000 six.py:225(_MovedItems)
        2    0.000    0.000    0.000    0.000 six.py:348(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 decoder.py:253(JSONDecoder)
        1    0.000    0.000    0.000    0.000 instructions.py:54(CallInstrAttributes)
        1    0.000    0.000    0.000    0.000 instructions.py:216(IndirectBranch)
        1    0.000    0.000    0.000    0.000 instructions.py:274(SelectInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:347(FCMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:572(InlineAsm)
        1    0.000    0.000    0.000    0.000 values.py:251(MetaDataString)
        1    0.000    0.000    0.000    0.000 types.py:321(_Repeat)
        4    0.000    0.000    0.000    0.000 types.py:367(__len__)
        1    0.000    0.000    0.000    0.000 types.py:354(ArrayType)
        1    0.000    0.000    0.000    0.000 targets.py:235(TargetMachine)
        1    0.000    0.000    0.000    0.000 selectors.py:205(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 reduction.py:204(_C)
        1    0.000    0.000    0.000    0.000 layers.py:147(Linear)
        1    0.000    0.000    0.000    0.000 extras.py:1453(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 optimizer.py:17(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        3    0.000    0.000    0.000    0.000 core.py:864(__init__)
        1    0.000    0.000    0.000    0.000 core.py:900(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:1122(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:2592(MaskedIterator)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:28(__exit__)
        1    0.000    0.000    0.000    0.000 _datasource.py:160(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:619(Repository)
        1    0.000    0.000    0.000    0.000 base.py:78(JitClassType)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        2    0.000    0.000    0.000    0.000 index_tricks.py:159(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 function_base.py:2543(vectorize)
        1    0.000    0.000    0.000    0.000 tempfile.py:136(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:416(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        3    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:426(Formatter)
        2    0.000    0.000    0.000    0.000 __init__.py:683(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:949(StreamHandler)
        1    0.000    0.000    0.000    0.000 string.py:77(Template)
        1    0.000    0.000    0.000    0.000 threading.py:87(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:369(Semaphore)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
        1    0.000    0.000    0.000    0.000 traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 traceback.py:310(StackSummary)
        1    0.000    0.000    0.000    0.000 traceback.py:426(TracebackException)
        1    0.000    0.000    0.000    0.000 records.py:217(record)
        1    0.000    0.000    0.000    0.000 numeric.py:2790(errstate)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        1    0.000    0.000    0.000    0.000 _internal.py:204(dummy_ctype)
        1    0.000    0.000    0.000    0.000 sre_parse.py:287(seek)
        1    0.000    0.000    0.000    0.000 __future__.py:78(_Feature)
        3    0.000    0.000    0.000    0.000 functools.py:703(<listcomp>)
        1    0.000    0.000    0.000    0.000 os.py:1067(__subclasshook__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:753(is_package)
        2    0.000    0.000    0.000    0.000 {built-in method sys.setdlopenflags}
        1    0.000    0.000    0.000    0.000 loss.py:11(SoftmaxCE)
        1    0.000    0.000    0.000    0.000 consts.py:11(ConstantInference)
        1    0.000    0.000    0.000    0.000 arraydecl.py:526(ArrayFlagsAttribute)
        1    0.000    0.000    0.000    0.000 plyparser.py:12(Coord)
        1    0.000    0.000    0.000    0.000 enumdecl.py:15(EnumAttribute)
        1    0.000    0.000    0.000    0.000 listdecl.py:151(AddList)
        1    0.000    0.000    0.000    0.000 collections.py:10(InContainer)
        1    0.000    0.000    0.000    0.000 collections.py:97(NamedTupleClassAttribute)
        1    0.000    0.000    0.000    0.000 c_ast.py:321(Default)
        1    0.000    0.000    0.000    0.000 c_ast.py:335(DoWhile)
        1    0.000    0.000    0.000    0.000 c_ast.py:507(Goto)
        1    0.000    0.000    0.000    0.000 c_ast.py:531(IdentifierType)
        1    0.000    0.000    0.000    0.000 c_ast.py:574(Label)
        1    0.000    0.000    0.000    0.000 c_ast.py:588(NamedInitializer)
        1    0.000    0.000    0.000    0.000 c_ast.py:739(Typename)
        1    0.000    0.000    0.000    0.000 lex.py:57(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 yacc.py:233(YaccProduction)
        1    0.000    0.000    0.000    0.000 c_ast.py:22(Node)
        1    0.000    0.000    0.000    0.000 c_ast.py:82(NodeVisitor)
        1    0.000    0.000    0.000    0.000 c_ast.py:130(ArrayDecl)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_primitive_type}
        2    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_pointer_type}
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_void_type}
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.cast}
        1    0.000    0.000    0.000    0.000 model.py:483(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 npyimpl.py:117(_ArrayHelper)
        2    0.000    0.000    0.000    0.000 npdatetime.py:457(_datetime_timedelta_arith)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:24(UFuncTargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:32(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:46(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:269(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 wrappers.py:232(UArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:642(_ArrayArgLoader)
        1    0.000    0.000    0.000    0.000 parallel.py:38(ParallelUFuncBuilder)
        1    0.000    0.000    0.000    0.000 parallel.py:212(ParallelGUFuncBuilder)
        1    0.000    0.000    0.000    0.000 caching.py:158(_SourceFileBackedLocatorMixin)
        2    0.000    0.000    0.000    0.000 caching.py:205(from_function)
        1    0.000    0.000    0.000    0.000 caching.py:190(_UserProvidedCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:213(_InTreeCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:268(_IPythonCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:429(CodeLibraryCacheImpl)
        2    0.000    0.000    0.000    0.000 caching.py:631(enable)
        1    0.000    0.000    0.000    0.000 decorators.py:11(_BaseVectorize)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:42(InlineClosureCallPass)
        1    0.000    0.000    0.000    0.000 serialize.py:26(_ModuleRef)
        1    0.000    0.000    0.000    0.000 imp.py:133(_HackedGetData)
        1    0.000    0.000    0.000    0.000 dispatcher.py:24(OmittedArg)
        2    0.000    0.000    0.000    0.000 dispatcher.py:89(_get_implementation)
        2    0.000    0.000    0.000    0.000 dispatcher.py:92(_customize_flags)
        1    0.000    0.000    0.000    0.000 dispatcher.py:137(_CompilingCounter)
        1    0.000    0.000    0.000    0.000 compiler.py:77(CompileResult)
        1    0.000    0.000    0.000    0.000 compiler.py:173(_CompileStatus)
        1    0.000    0.000    0.000    0.000 compiler.py:196(_PipelineManager)
        2    0.000    0.000    0.000    0.000 bytecode.py:156(__iter__)
        1    0.000    0.000    0.000    0.000 bytecode.py:151(ByteCodeIter)
        1    0.000    0.000    0.000    0.000 bytecode.py:276(FunctionIdentity)
        2    0.000    0.000    0.000    0.000 options.py:11(__init__)
        1    0.000    0.000    0.000    0.000 callconv.py:276(_MinimalCallHelper)
        1    0.000    0.000    0.000    0.000 callconv.py:464(ErrorModel)
        1    0.000    0.000    0.000    0.000 codegen.py:34(_CFG)
        1    0.000    0.000    0.000    0.000 codegen.py:420(AOTCodeLibrary)
        1    0.000    0.000    0.000    0.000 codegen.py:445(JITCodeLibrary)
        1    0.000    0.000    0.000    0.000 codegen.py:541(__init__)
        1    0.000    0.000    0.000    0.000 nrt.py:15(__init__)
        1    0.000    0.000    0.000    0.000 callconv.py:53(__init__)
        1    0.000    0.000    0.000    0.000 dataflow.py:746(LoopBlock)
        1    0.000    0.000    0.000    0.000 typeinfer.py:113(ConstraintNetwork)
        1    0.000    0.000    0.000    0.000 typeinfer.py:396(CallConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:574(StaticSetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:604(DelItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:629(SetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:681(TypeVarMap)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1238(unify_finished)
        1    0.000    0.000    0.000    0.000 interpreter.py:13(Assigner)
        1    0.000    0.000    0.000    0.000 npydecl.py:461(NpArray)
        1    0.000    0.000    0.000    0.000 npydecl.py:481(NdConstructor)
        1    0.000    0.000    0.000    0.000 npydecl.py:503(NdConstructorLike)
        1    0.000    0.000    0.000    0.000 npydecl.py:536(NdFull)
        1    0.000    0.000    0.000    0.000 npydecl.py:678(NdSort)
        1    0.000    0.000    0.000    0.000 npydecl.py:753(NdAtLeast1d)
        1    0.000    0.000    0.000    0.000 npydecl.py:916(MatMulTyperMixin)
        1    0.000    0.000    0.000    0.000 npydecl.py:1004(MatMul)
